,name,sub,genre
2314,CJ제일제당 (CJ Cheiljedang),"26,000",경제/금융/재테크
2315,Yoonging융잉,"26,000",뷰티/패션
2316,검은사막 Black Desert,"25,900",게임
2317,돌아온 꽃총TV,"25,900",푸드/쿠킹
2318,미국 남자 반응KPOP GEEK,"25,900",음악/댄스
2319,뷰티트레이너 쭈언니,"25,800",뷰티/패션
2320,레블 ReBL : 쫄보의 리뷰,"25,800",IT/기술/과학
2321,MF,"25,800",뉴스/정치/이슈
2322,대민,"25,800",게임
2323,VERA,"25,700",라이프스타일
2324,키즈댄스 샤인댄스 [국내 최초 키즈댄스 No.1],"25,400",음악/댄스
2325,JoanMy03,"25,300",엔터테인먼트
2326,Laon TV,"25,300",키즈
2327,Haeppy,"25,300",라이프스타일
2328,THEFACESHOP,"25,300",경제/금융/재테크
2329,K-Pop Piano Tutorials,"25,000",미분류
2330,라미언니의장난감보물상자,"24,900",키즈
2331,어퓨,"24,800",뷰티/패션
2332,Jihoon Ahn,"24,800",IT/기술/과학
2333,HELLO UKY,"24,700",IT/기술/과학
2334,그냥 마리엘Just Mariel,"24,600",라이프스타일
2335,Girl's day TV,"24,600",엔터테인먼트
2336,100miin,"24,600",교육/강의
2337,궁금하면한다J,"24,500",음악/댄스
2338,백합잎,"24,300",취미
2339,까는여자,"24,300",영화/애니메이션
2340,고민이머니SC제일은행,"24,200",경제/금융/재테크
2341,InstyleKoreaTV,"24,200",경제/금융/재테크
2342,LINDS린즈,"24,100",뷰티/패션
2343,원재TV,"24,100",게임
2344,mintleaf1993,"24,000",음악/댄스
2345,SLTV x CycleTV,"24,000",라이프스타일
2346,지움,"23,900",취미
2347,FEVER,"23,800",게임
2348,흥미로운티비,"23,800",엔터테인먼트
2349,꽁쿡 kkongcook,"23,700",푸드/쿠킹
2350,제이Youtube,"23,700",취미
2351,친절한혜강씨,"23,700",교육/강의
2352,로스터패치,"23,700",게임
2353,프로젝트17마일-미래를 보는 창,"23,600",IT/기술/과학
2354,CORA,"23,600",음악/댄스
2355,삼남2인조,"23,600",라이프스타일
2356,홍월,"23,600",게임
2357,성시영 Siyoung,"23,300",취미
2358,Rolitabun,"23,300",취미
2359,베령BELL,"23,300",뷰티/패션
2360,Official BBQChicken,"23,300",푸드/쿠킹
2361,모터피디,"23,100",차/배/바이크
2362,CG맨,"23,100",IT/기술/과학
2363,네코봉봉네심야식당,"23,100",푸드/쿠킹
2364,설기 seolki,"23,100",뷰티/패션
2365,With걸즈THSUB Channel 1,"23,000",엔터테인먼트
2366,해설한승엽TV,"23,000",게임
2367,THE NORTH FACE KOREA,"23,000",스포츠
2368,"Las kims, Coreanas","23,000",라이프스타일
2369,RACCOON 마쿤,"22,900",동물/펫
2370,AUTOCAST 오토캐스트,"22,900",차/배/바이크
2371,상민씨SANGMINSEE,"22,800",라이프스타일
2372,또소이_Ddosoy,"22,800",취미
2373,현욱공주,"22,600",게임
2374,호키의 게임채널,"22,600",게임
2375,Moon Young 문영,"22,500",뷰티/패션
2376,회색토끼Graybunny,"22,500",푸드/쿠킹
2377,대한민국종이접기 선생님,"22,500",취미
2378,빰빰스,"22,500",인물/유명인
2379,la cuisine,"22,500",푸드/쿠킹
2380,HUIDEUNKO고희든,"22,500",음악/댄스
2381,아이오페(IOPE),"22,500",뷰티/패션
2382,치즈쿤,"22,400",엔터테인먼트
2383,예수그리스도,"22,200",뉴스/정치/이슈
2384,채널 요기요,"22,200",푸드/쿠킹
2385,스쿨보스,"22,200",라이프스타일
2386,캠퍼레메,"22,100",여행/아웃도어
2387,Old Kpop추억의뮤비,"21,900",음악/댄스
2388,존잘엠지JJMG,"21,800",차/배/바이크
2389,YoonSu TV ( 윤수티비 ),"21,800",게임
2390,나녕이,"21,800",음악/댄스
2391,개알남,"21,800",동물/펫
2392,KB증권,"21,800",경제/금융/재테크
2393,NPERCENT,"21,800",교육/강의
2394,Dahye Jung,"21,800",라이프스타일
2395,HappyB,"21,700",뷰티/패션
2396,SISTAR,"21,600",엔터테인먼트
2397,나라 nara,"21,500",뷰티/패션
2398,홍양,"21,500",취미
2399,허니또♥,"21,500",음악/댄스
2400,심상정공식유튜브,"21,500",뉴스/정치/이슈
2401,peaceful574,"21,500",게임
2402,아리따움ARITAUM,"21,500",뷰티/패션
2403,Wako Dorkas,"21,500",엔터테인먼트
2404,쭘언니ZZUM_DIY,"21,400",취미
2405,BLSG밴드-분리수거,"21,400",음악/댄스
2406,러디 Ruddy,"21,300",음악/댄스
2407,최재성TV,"21,300",뉴스/정치/이슈
2408,ᄂ,"21,300",스포츠
2409,모핀,"21,300",취미
2410,투비,"21,200",푸드/쿠킹
2411,브레이든 TV,"21,200",게임
2412,[でき韓] パク先生 박센세,"21,100",교육/강의
2413,HOSUNG,"21,000",라이프스타일
2414,ndolson엔돌슨,"21,000",IT/기술/과학
2415,JM WORKOUT 'Kim jung min' Youtube,"20,900",라이프스타일
2416,Nektwork,"20,900",음악/댄스
2417,문화포털,"20,900",엔터테인먼트
2418,Hi Ro,"20,800",게임
2419,김종민TV,"20,800",뉴스/정치/이슈
2420,EUNBI 은비 EB,"20,700",뷰티/패션
2421,수박씨닷컴비상교육,"20,700",교육/강의
2422,JESSIE YE,"20,600",인물/유명인
2423,KANGCONO강코노,"20,600",음악/댄스
2424,흐바흐바,"20,500",미분류
2425,찹쌀이네,"20,500",인물/유명인
2426,Liz栗子,"20,500",뷰티/패션
2427,Nike Korea,"20,500",스포츠
2428,무소과금TV,"20,500",게임
2429,wjdals theqkr,"20,400",키즈
2430,Yuno GT,"20,300",영화/애니메이션
2431,KatChats,"20,300",인물/유명인
2432,땡겨 거상,"20,300",인물/유명인
2433,BridgeEconomy,"20,100",경제/금융/재테크
2434,유블리RealSound,"20,100",취미
2435,zzal TV 고다쿠,"20,100",엔터테인먼트
2436,네네치킨,"20,000",푸드/쿠킹
2437,Join:D 조인디 Crypto & Blockchain,"20,000",뉴스/정치/이슈
2438,Sena ASMR,"20,000",엔터테인먼트
2439,여제TV,"20,000",인물/유명인
2440,김붕어BOONG,"19,700",라이프스타일
2441,NH투자증권,"19,500",경제/금융/재테크
2442,HEDA옷_헤다,"19,500",취미
2443,쑤니쑤니,"19,500",푸드/쿠킹
2444,오레오 코리아,"19,500",경제/금융/재테크
2445,안겨 [GYEOTUBE],"19,400",게임
2446,소리로 가보는 여행ASMR,"19,400",음악/댄스
2447,경매야부탁해,"19,300",교육/강의
2448,Reebok Korea,"19,200",스포츠
2449,늘구름,"19,200",동물/펫
2450,Kids Ayunstory,"19,100",키즈
2451,밥님BOB,"19,100",라이프스타일
2452,EXTREMERS 익스트리머스,"19,100",여행/아웃도어
2453,꽁양,"19,000",엔터테인먼트
2454,조커스마일,"19,000",교육/강의
2455,동서식품유튜브,"18,900",푸드/쿠킹
2456,공모전채널한국오빠들,"18,900",미분류
2457,SEVEN AVENUE,"18,800",뷰티/패션
2458,요리사벨미스,"18,800",푸드/쿠킹
2459,상구형의 힙합갤러리,"18,800",음악/댄스
2460,Sulwhasoo 설화수,"18,800",뷰티/패션
2461,The HOOT,"18,700",음악/댄스
2462,할담비 지병수Korean Grandpa's crazy K-pop,"18,700",라이프스타일
2463,Chen & Payton,"18,600",라이프스타일
2464,퍼펙트드럼,"18,600",게임
2465,로맨틱민서 MINSEO,"18,500",뷰티/패션
2466,Douglas Kang,"18,500",미분류
2467,cabincrew story,"18,500",인물/유명인
2468,경기도청,"18,500",비영리/NGO
2469,Pudding Vũ,"18,500",음악/댄스
2470,MiKole,"18,400",라이프스타일
2471,미술탐험대 ArtOdysseyTV,"18,400",영화/애니메이션
2472,공부하고 리뷰하는 뷰티크리에이터,"18,300",뷰티/패션
2473,제니워니,"18,300",키즈
2474,슈떡,"18,300",게임
2475,큐님,"18,200",차/배/바이크
2476,냉동참치ColdTuna,"18,200",IT/기술/과학
2477,그라치아TV,"18,200",경제/금융/재테크
2478,DAHAE SCHOOL 다해스쿨,"18,100",교육/강의
2479,Things (띵즈),"18,100",취미
2480,석이닭,"18,100",게임
2481,저스트 팝,"18,100",음악/댄스
2482,Seoul Fellas,"18,000",라이프스타일
2483,표창원TV,"18,000",뉴스/정치/이슈
2484,ECUKOR T y J - 사랑하는 부부,"18,000",인물/유명인
2485,문꾼,"18,000",게임
2486,안감독,"17,900",게임
2487,리프팅스쿼드,"17,900",스포츠
2488,핑크홀 Pinkhole,"17,800",취미
2489,더 프렌즈 (The Friends),"17,700",엔터테인먼트
2490,조혜수,"17,700",엔터테인먼트
2491,소녀전선 공식 채널,"17,600",게임
2492,진아씨,"17,600",게임
2493,폭스베어,"17,500",엔터테인먼트
2494,이서LeeSeo,"17,500",취미
2495,에돌[EDOL],"17,500",엔터테인먼트
2496,allysseTV,"17,400",인물/유명인
2497,이매진,"17,400",게임
2498,동네형 토익,"17,400",교육/강의
2499,우주별ujubyul,"17,400",취미
2500,MISSHA미샤,"17,300",뷰티/패션
2501,CHE Reactions,"17,300",음악/댄스
2502,Guinevere,"17,300",엔터테인먼트
2503,액티브TV,"17,300",게임
2504,갈리,"17,300",스포츠
2505,모나 요가mona yoga,"17,300",라이프스타일
2506,Ho-sung Choi,"17,200",교육/강의
2507,호수 TV,"17,100",게임
2508,환희하다,"17,100",뷰티/패션
2509,라장 TV,"17,100",게임
2510,SoulofSol,"17,000",라이프스타일
2511,영디,"17,000",게임
2512,PLAY THAT K-POP,"16,900",음악/댄스
2513,스킨푸드 (SKINFOOD TV),"16,900",뷰티/패션
2514,황금통로,"16,900",게임
2515,Nick&Sammy - 닉앤쌔미,"16,800",라이프스타일
2516,ROK Music Review,"16,700",음악/댄스
2517,Team BlockBuster,"16,700",음악/댄스
2518,Beauty Station 뷰티스테이션,"16,700",엔터테인먼트
2519,브랜드계정,"16,600",음악/댄스
2520,뭐랭하맨,"16,500",여행/아웃도어
2521,해양수산부,"16,500",비영리/NGO
2522,이종걸TV,"16,300",뉴스/정치/이슈
2523,디어유Dearyou,"16,200",라이프스타일
2524,MYM #,"16,200",엔터테인먼트
2525,권똘똘,"16,200",라이프스타일
2526,포기브,"16,200",게임
2527,손일권,"16,200",동물/펫
2528,리화거북이,"16,100",게임
2529,민주당영상아카이브2,"16,100",뉴스/정치/이슈
2530,미국친구 Michin Alex,"16,100",여행/아웃도어
2531,Sebomi Jang,"16,100",라이프스타일
2532,오리온,"16,100",푸드/쿠킹
2533,대한민국 해병대,"16,000",비영리/NGO
2534,여성가족부,"16,000",비영리/NGO
2535,EUNGAEUN,"15,900",음악/댄스
2536,리액션TV,"15,800",스포츠
2537,해형 SUNBRO,"15,800",미분류
2538,성아,"15,800",인물/유명인
2539,clipservice,"15,700",엔터테인먼트
2540,TinyTip,"15,700",라이프스타일
2541,여행갈래의게임방송,"15,700",게임
2542,LGCAREAD,"15,600",경제/금융/재테크
2543,Billio TV -El Idioma Coreana y La Cultura-,"15,600",교육/강의
2544,MOCCA 모카,"15,500",푸드/쿠킹
2545,Culture shock,"15,400",엔터테인먼트
2546,은빛TV,"15,400",게임
2547,티웨이항공,"15,400",경제/금융/재테크
2548,자밀리-Jamilli,"15,400",경제/금융/재테크
2549,Rainee 레이니,"15,300",뷰티/패션
2550,공터지기,"15,300",미분류
2551,각목,"15,300",게임
2552,배리더,"15,200",엔터테인먼트
2553,꿈사탕,"15,200",IT/기술/과학
2554,Youngho Oh,"15,100",인물/유명인
2555,TV모자람,"15,100",뷰티/패션
2556,JOYCHU,"15,100",키즈
2557,야미투어 Yummy Tour,"15,100",동물/펫
2558,느피,"15,000",게임
2559,다람쥐경이Squirrel,"14,800",뷰티/패션
2560,제제VLOG,"14,800",인물/유명인
2561,빵츄,"14,800",푸드/쿠킹
2562,포레드밀Forêt de mil,"14,800",푸드/쿠킹
2563,실버렌 Silverren,"14,800",음악/댄스
2564,컬쳐몬스터_ADBC TV,"14,700",엔터테인먼트
2565,신기루,"14,700",엔터테인먼트
2566,Sion Dimen,"14,700",엔터테인먼트
2567,CJSEVEN,"14,700",뷰티/패션
2568,명미니오,"14,700",경제/금융/재테크
2569,imevt,"14,600",음악/댄스
2570,오래,"14,500",뉴스/정치/이슈
2571,손효규,"14,500",음악/댄스
2572,이홍렬TV,"14,500",인물/유명인
2573,TV위뷰,"14,500",영화/애니메이션
2574,KPOP OPPA,"14,500",음악/댄스
2575,약먹을시간,"14,500",라이프스타일
2576,청년사장 별바 TV Starry TV,"14,400",라이프스타일
2577,너너블리,"14,400",스포츠
2578,노래하는 영서,"14,400",음악/댄스
2579,한국야쿠르트,"14,300",푸드/쿠킹
2580,간첩소녀spy girls,"14,300",음악/댄스
2581,진선미TV,"14,200",뉴스/정치/이슈
2582,cherishK ASMR,"14,200",취미
2583,동희,"14,200",게임
2584,뉴둥이대나무숲,"14,200",엔터테인먼트
2585,Kim Chobo,"14,200",게임
2586,도지니 DOJINi,"14,100",뷰티/패션
2587,Youtube투투,"14,100",게임
2588,영또,"14,100",음악/댄스
2589,CHELA 첼라,"14,100",뷰티/패션
2590,과감한인생,"14,000",라이프스타일
2591,Usang ASMR,"14,000",취미
2592,양키,"14,000",게임
2593,녹밥,"14,000",게임
2594,안티노라의 게임방송,"13,900",게임
2595,웅삐TV,"13,900",영화/애니메이션
2596,pulmuone,"13,800",푸드/쿠킹
2597,혜경이랑 with Heykyoung,"13,800",인물/유명인
2598,지구인지구별 인문학 여행자,"13,700",영화/애니메이션
2599,BIN SU샤르망,"13,700",엔터테인먼트
2600,힙합팬 이창민,"13,700",음악/댄스
2601,함군,"13,700",게임
2602,김즈타 TV,"13,700",게임
2603,more RILEY,"13,600",뷰티/패션
2604,Game Play,"13,600",교육/강의
2605,미아의 티타임,"13,600",푸드/쿠킹
2606,HEILEY 헤일리,"13,600",뷰티/패션
2607,A-LINE,"13,600",뷰티/패션
2608,AiNa MEI・아름다움을 사랑하는,"13,500",뷰티/패션
2609,핵튜브,"13,500",키즈
2610,왕초보 영어훈련소,"13,500",교육/강의
2611,아웃도어 네파(NEPA),"13,500",경제/금융/재테크
2612,COOLENJOY쿨엔조이,"13,500",게임
2613,잼잼잼제니,"13,500",인물/유명인
2614,도미노피자,"13,400",푸드/쿠킹
2615,kimbap,"13,300",취미
2616,김성환TV,"13,300",뉴스/정치/이슈
2617,스리,"13,300",게임
2618,와빠KPOP차트,"13,300",음악/댄스
2619,프리 엔터테인먼트,"13,300",게임
2620,2K Asia,"13,300",게임
2621,Arcturus,"13,200",게임
2622,금앙,"13,200",게임
2623,KEEP SURFING : Eat Sleep & Surf,"13,100",라이프스타일
2624,朱秝樞BigOne,"13,000",음악/댄스
2625,이재능,"13,000",게임
2626,한국의 모델 Korean Models,"12,900",엔터테인먼트
2627,충청북도,"12,900",비영리/NGO
2628,석이,"12,900",게임
2629,솔직한 신대표,"12,800",라이프스타일
2630,The K Beats,"12,800",음악/댄스
2631,IRENE NOW,"12,800",엔터테인먼트
2632,HuhGak (허각),"12,800",엔터테인먼트
2633,김갠지,"12,800",게임
2634,루도빅 LUDOVIC,"12,700",게임
2635,마비노기 영웅전,"12,700",경제/금융/재테크
2636,탱탱태리,"12,700",엔터테인먼트
2637,ToyToy Andy,"12,700",엔터테인먼트
2638,Angeline Teo,"12,700",인물/유명인
2639,이재정TV,"12,600",뉴스/정치/이슈
2640,Ray Digital,"12,600",엔터테인먼트
2641,석준TV,"12,600",키즈
2642,김타치,"12,600",라이프스타일
2643,크리스탈TV,"12,600",경제/금융/재테크
2644,블랑BLANC,"12,600",뷰티/패션
2645,melleju멜르쥬,"12,600",뷰티/패션
2646,몽까TV,"12,400",게임
2647,롯데푸드,"12,400",푸드/쿠킹
2648,Awkward Luc,"12,400",음악/댄스
2649,TalkIT,"12,300",IT/기술/과학
2650,대형견가족,"12,300",동물/펫
2651,Wh,"12,300",음악/댄스
2652,asmr알피,"12,200",취미
2653,Hello Allie '안녕엘리',"12,200",라이프스타일
2654,PPICK,"12,000",엔터테인먼트
2655,OtakuPoten,"12,000",게임
2656,b급TV,"12,000",IT/기술/과학
2657,쓸고필름,"12,000",엔터테인먼트
2658,seoulmilk서울우유,"12,000",푸드/쿠킹
2659,위뷰게임중,"11,900",게임
2660,패션사관학교 - 패션왕,"11,900",엔터테인먼트
2661,쪼성환,"11,800",게임
2662,미요기 miyogi,"11,700",푸드/쿠킹
2663,미카인코리아 Mika in Korea,"11,700",여행/아웃도어
2664,이기윤,"11,700",게임
2665,zaturi,"11,700",취미
2666,착착,"11,600",엔터테인먼트
2667,영림이게임채널,"11,600",게임
2668,kotra TV,"11,500",경제/금융/재테크
2669,eun micii,"11,500",인물/유명인
2670,당산스튜디오,"11,500",IT/기술/과학
2671,ASMR subong 수봉,"11,500",라이프스타일
2672,JOY,"11,500",인물/유명인
2673,라노RANO,"11,500",뷰티/패션
2674,TV슨미,"11,400",게임
2675,Neo world DIY,"11,400",취미
2676,K2 케이투,"11,400",스포츠
2677,Hunnie Bunnie,"11,400",라이프스타일
2678,S2SuperxKristy,"11,400",음악/댄스
2679,Violet World,"11,300",뷰티/패션
2680,ottoginoodle,"11,300",푸드/쿠킹
2681,강하운,"11,300",음악/댄스
2682,찬스디오chansdio,"11,300",스포츠
2683,챠니언니,"11,300",뷰티/패션
2684,최빛빛,"11,200",게임
2685,라미아뮤직,"11,100",음악/댄스
2686,Jules X Ranee,"11,100",뷰티/패션
2687,공정위TV,"11,000",비영리/NGO
2688,MUGGLEVIEW 머글뷰,"11,000",라이프스타일
2689,김션니,"11,000",교육/강의
2690,버드모이 [Birdmoi Travelife],"10,900",여행/아웃도어
2691,정원이의 여행일기Jeongwon Traveler,"10,900",여행/아웃도어
2692,Aussie K-Pop Mum,"10,900",음악/댄스
2693,re[mark]able,"10,900",음악/댄스
2694,원더율wonderYul,"10,800",여행/아웃도어
2695,Compil TV,"10,800",동물/펫
2696,아라,"10,800",뷰티/패션
2697,dodo도도,"10,700",푸드/쿠킹
2698,종2나라,"10,700",게임
2699,뽐뽐보미,"10,700",키즈
2700,이해찬,"10,700",뉴스/정치/이슈
2701,편튜브,"10,600",인물/유명인
2702,수하 SOOHA,"10,600",뷰티/패션
2703,라피,"10,600",게임
2704,스튜디오tap,"10,500",엔터테인먼트
2705,취미탐험-HobbyAdventures,"10,500",취미
2706,Finding Minwoo,"10,400",라이프스타일
2707,연선yeonsun,"10,400",뷰티/패션
2708,딩고프리스타일망해라,"10,400",엔터테인먼트
2709,Day by Jenny최제니,"10,300",라이프스타일
2710,아이비웰니스,"10,300",경제/금융/재테크
2711,이선옥TV,"10,300",인물/유명인
2712,세모식당,"10,300",푸드/쿠킹
2713,IBK기업은행,"10,300",경제/금융/재테크
2714,테크다이어리,"10,200",취미
2715,대듀TV (Daedue TV),"10,200",인물/유명인
2716,뚜란 DDURANTV,"10,100",푸드/쿠킹
2717,해외구매대행 공대생 대표,"10,100",라이프스타일
2718,더빙의 로망,"10,100",영화/애니메이션
2719,호갱연구소,"10,100",라이프스타일
2720,묘통령,"10,000",동물/펫
2721,TA01 앙감독,"10,000",엔터테인먼트
2722,덕후아재 LazyDoo,"10,000",IT/기술/과학
2723,Scarlett 스칼렛,"10,000",뷰티/패션
2724,랑추시네마 유튜브,"10,000",게임
2725,Kai Ruiz,"10,000",인물/유명인
2726,노기자카46 월드 썰 라이프,"10,000",엔터테인먼트
2727,윤마담의 꽃사슴살롱,"9,930",라이프스타일
2728,PDTV,"9,910",취미
2729,HouseRulez TV,"9,890",음악/댄스
2730,Jamie from Seoul,"9,870",뷰티/패션
2731,차병원 CHA HOSPITAL,"9,810",스포츠
2732,레아네 햄스터,"9,780",동물/펫
2733,demasian,"9,780",경제/금융/재테크
2734,le coq sportif Korea,"9,750",스포츠
2735,리토리의만화,"9,750",영화/애니메이션
2736,R & H,"9,750",엔터테인먼트
2737,Jenny the Live,"9,750",라이프스타일
2738,ANGELA LAND,"9,720",미분류
2739,PlayersCUT_TV,"9,660",게임
2740,부리또 PLAY [BURRITO PLAY],"9,640",엔터테인먼트
2741,빈집살이,"9,620",인물/유명인
2742,Chanwoo Bang,"9,580",음악/댄스
2743,동준,"9,560",IT/기술/과학
2744,얼큰토끼 Allto,"9,540",취미
2745,Se-Eon,"9,520",음악/댄스
2746,carreport카리포트,"9,520",라이프스타일
2747,PAUL LAND폴랜드,"9,500",취미
2748,Suzie TV,"9,490",라이프스타일
2749,KoKo Beauty,"9,480",라이프스타일
2750,라이언 게임스토리,"9,370",게임
2751,도서관에 사는 남자,"9,370",교육/강의
2752,유튜브루시Lucy,"9,350",게임
2753,영광 youngkwang,"9,180",인물/유명인
2754,정의당TV,"9,150",뉴스/정치/이슈
2755,대상그룹DAESANG,"9,110",경제/금융/재테크
2756,주노랑호야,"9,080",동물/펫
2757,박태민 세팅박,"9,050",게임
2758,지식빵,"8,990",영화/애니메이션
2759,PandeTv,"8,990",키즈
2760,굽네치킨,"8,980",푸드/쿠킹
2761,가희Gahee tv,"8,950",엔터테인먼트
2762,김투잰 TezzKim,"8,940",음악/댄스
2763,멘구멘구,"8,880",여행/아웃도어
2764,찹찹대장,"8,850",게임
2765,리뷰빌런,"8,790",게임
2766,Isabella Lee,"8,790",뷰티/패션
2767,나경원,"8,720",뉴스/정치/이슈
2768,걸그룹 전문가,"8,620",엔터테인먼트
2769,kkang TV,"8,600",게임
2770,솔그린,"8,580",푸드/쿠킹
2771,고뎅,"8,560",게임
2772,빨간고무신의 캔들동화,"8,560",키즈
2773,이인영,"8,490",뉴스/정치/이슈
2774,폴서울 PaulSeoul,"8,430",여행/아웃도어
2775,조덕호아카이브 DUKHO Archive,"8,400",게임
2776,텀텀보,"8,360",게임
2777,3D 애니메이션,"8,280",영화/애니메이션
2778,전병준의 OurRecords 아워레코즈,"8,220",음악/댄스
2779,바른자세우다경,"8,210",스포츠
2780,SONS,"8,200",음악/댄스
2781,Snufkin Och My,"8,200",키즈
2782,남인숙TV,"8,190",교육/강의
2783,낫코리안,"8,130",라이프스타일
2784,너의 모든 순간,"8,080",엔터테인먼트
2785,이학재TV,"8,070",뉴스/정치/이슈
2786,비제TV,"8,040",교육/강의
2787,윤상현TV,"7,940",뉴스/정치/이슈
2788,KB손해보험 다이렉트,"7,920",경제/금융/재테크
2789,냠냠드로잉 YumYum Drawing,"7,860",취미
2790,미스터피자,"7,850",푸드/쿠킹
2791,한알만,"7,830",교육/강의
2792,온유O’new,"7,820",푸드/쿠킹
2793,柯柯yeliz,"7,800",인물/유명인
2794,뷰티아카데미,"7,770",뷰티/패션
2795,카카오뱅크,"7,750",경제/금융/재테크
2796,이정미TV,"7,720",뉴스/정치/이슈
2797,나반장,"7,690",영화/애니메이션
2798,I am a bartender,"7,670",푸드/쿠킹
2799,인애킴,"7,650",뷰티/패션
2800,Ahrumongg /아르몽,"7,630",뷰티/패션
2801,량채널,"7,630",게임
2802,똥꼬발랄 차차_Lovely Bubbly Chacha,"7,620",동물/펫
2803,어니의뷰티 (Uhnee's Beauty),"7,570",뷰티/패션
2804,말하기 자유,"7,520",교육/강의
2805,ᄒma,"7,510",엔터테인먼트
2806,꽃세히 sayblossom,"7,470",뷰티/패션
2807,BLACKYAK,"7,440",스포츠
2808,꼬꼬,"7,350",게임
2809,가원,"7,280",인물/유명인
2810,오신환TV,"7,270",뉴스/정치/이슈
2811,흑곰푸우,"7,260",동물/펫
2812,믕디의 반란,"7,240",라이프스타일
2813,Hoyong PK,"7,190",여행/아웃도어
2814,청정원 푸드캐스트,"7,170",푸드/쿠킹
2815,민생TV,"7,160",뉴스/정치/이슈
2816,모티뷰 - Motiview.,"7,150",여행/아웃도어
2817,김기태,"7,120",게임
2818,진명,"7,110",교육/강의
2819,조고든의 영상일기,"7,030",라이프스타일
2820,Hisafu,"7,010",뷰티/패션
2821,Kevin Choi,"7,000",음악/댄스
2822,웨밀,"6,940",엔터테인먼트
2823,탠서유튜브 [현실&게임],"6,910",게임
2824,뭐시여이겜,"6,910",게임
2825,으뜸전남튜브,"6,910",비영리/NGO
2826,진보당 진보TV,"6,820",뉴스/정치/이슈
2827,동쪽으로,"6,810",엔터테인먼트
2828,atooTV,"6,750",경제/금융/재테크
2829,아웃백 스테이크하우스,"6,750",푸드/쿠킹
2830,AegyoTV,"6,720",음악/댄스
2831,BABY G 베이비지,"6,660",스포츠
2832,파세오정,"6,640",차/배/바이크
2833,꽁쓰,"6,630",라이프스타일
2834,셸리Shelly,"6,610",교육/강의
2835,발품파는남자,"6,600",IT/기술/과학
2836,갓승희ASMR,"6,550",엔터테인먼트
2837,Mich Wong,"6,550",음악/댄스
2838,문군MOONGOON,"6,530",뷰티/패션
2839,한의사의 세모리,"6,530",라이프스타일
2840,힙합보부상,"6,500",음악/댄스
2841,킴 Kym,"6,500",취미
2842,면어의 얼렁뚱땅 캘리그라피,"6,440",취미
2843,음악 같은사진 이야기,"6,420",교육/강의
2844,arenaKorea,"6,370",스포츠
2845,야호 유튜브,"6,340",게임
2846,Soo Hyun,"6,320",라이프스타일
2847,민케이,"6,300",게임
2848,DDong Tae,"6,270",음악/댄스
2849,마무리,"6,230",게임
2850,DIOD BEAUTY,"6,220",뷰티/패션
2851,IAER,"6,200",음악/댄스
2852,아랑비,"6,130",게임
2853,런지니 TV runjini,"6,100",차/배/바이크
2854,amandacdiary,"6,090",뷰티/패션
2855,묭스Myongs,"6,080",취미
2856,성일종TV,"6,040",뉴스/정치/이슈
2857,박광온TV,"6,020",뉴스/정치/이슈
2858,모세의 한국유학 [Moses In Korea],"6,020",라이프스타일
2859,프리메라primera,"5,950",뷰티/패션
2860,마스터TV,"5,930",게임
2861,마즐래 WGworking,"5,920",취미
2862,허찌니이,"5,890",엔터테인먼트
2863,채널채널 폭풍,"5,860",영화/애니메이션
2864,Flour Wars,"5,850",푸드/쿠킹
2865,충청남도 Chungnam,"5,840",비영리/NGO
2866,nbkorea,"5,830",스포츠
2867,파쇄축,"5,820",게임
2868,권와코 Wackogwon,"5,700",푸드/쿠킹
2869,MISOちゃんネル,"5,690",라이프스타일
2870,아수라발작,"5,680",게임
2871,[쌈빡정식] 전라북도 공식 유튜브,"5,580",비영리/NGO
2872,김선형TV - 해외선물 K시그널차트 - SammyShow,"5,570",엔터테인먼트
2873,ARINAKIMZ,"5,550",엔터테인먼트
2874,대한민국 병무청,"5,540",비영리/NGO
2875,CarSceneKorea,"5,530",차/배/바이크
2876,Toy Master토이 마스터,"5,520",영화/애니메이션
2877,neuron music,"5,510",음악/댄스
2878,dViNC3b,"5,510",미분류
2879,박재호TV,"5,450",뉴스/정치/이슈
2880,센딕남,"5,450",엔터테인먼트
2881,Daey 데이,"5,440",푸드/쿠킹
2882,마언니MAUNNI,"5,430",뷰티/패션
2883,제씨 JESSIE,"5,400",뷰티/패션
2884,yuri nakagawa,"5,380",인물/유명인
2885,xMixedFeelingsx,"5,380",음악/댄스
2886,mayu마유,"5,350",뷰티/패션
2887,배달통,"5,340",푸드/쿠킹
2888,SunnydahyeTV,"5,310",미분류
2889,강박사,"5,300",게임
2890,HelloTravelHolic 안녕 메이플,"5,300",엔터테인먼트
2891,힘찬연어tv,"5,270",취미
2892,맛카롱,"5,260",게임
2893,엘라EllaSongForYou,"5,240",뷰티/패션
2894,Kongsueni 콩슈니,"5,230",뷰티/패션
2895,Extreme Studio,"5,190",스포츠
2896,한아란의경리TV,"5,190",경제/금융/재테크
2897,애리언니Aelee,"5,150",라이프스타일
2898,에디레일 Eddy Rails,"5,140",키즈
2899,꽃망울,"5,140",인물/유명인
2900,저니맨 용이 Journeyman YongE,"5,130",여행/아웃도어
2901,갓파 TV,"5,120",게임
2902,Hello Jennie,"5,110",라이프스타일
2903,CUBE-TEAM,"5,100",교육/강의
2904,인간적인생활,"5,090",영화/애니메이션
2905,마이구미GumheeTV,"5,050",뷰티/패션
